area_id,latitude,longitude
E02000937,51.45505,-0.16593
E02000938,51.45445,-0.23265
E02000939,51.45326,-0.15745
E02000940,51.45358,-0.1935
E02000941,51.45151,-0.18445
E02000942,51.45011,-0.20498
E02000943,51.44777,-0.15267
E02000944,51.44785,-0.21582
E02000945,51.44687,-0.24199
E02000946,51.44356,-0.18378
E02000947,51.44361,-0.19887
E02000948,51.44188,-0.14677
E02000949,51.44106,-0.16237
E02000950,51.44182,-0.21647
E02000951,51.43787,-0.1582
E02000952,51.43634,-0.15212
E02000953,51.43592,-0.18275
E02000954,51.43272,-0.16216
E02000955,51.42981,-0.16342
E02000956,51.42862,-0.17492
E02000957,51.42434,-0.16461
E02000958,51.424,-0.14921
E02000959,51.42258,-0.14218
E02000960,51.5344,-0.16906
E02000961,51.53351,-0.18513
E02000962,51.52891,-0.17564
E02000963,51.52931,-0.20853
E02000964,51.52764,-0.20073
E02000965,51.52651,-0.19202
E02000966,51.52571,-0.18361
E02000967,51.5233,-0.15964
E02000968,51.52388,-0.17024
E02000969,51.52165,-0.19382
E02000970,51.51866,-0.15119
E02000971,51.51845,-0.16244
E02000972,51.51857,-0.13984
E02000973,51.51688,-0.19458
E02000974,51.51612,-0.16977
E02000975,51.51422,-0.18002
E02000976,51.51393,-0.18774
E02000977,51.51078,-0.12798
E02000978,51.49995,-0.16321
E02000979,51.49639,-0.13465
E02000980,51.49237,-0.1318
E02000981,51.48991,-0.1414
E02000982,51.4886,-0.14795
E02000983,51.48686,-0.13693
E02000984,53.62218,-2.43421
E02000985,53.61063,-2.40804
E02000986,53.60927,-2.42831
E02000987,53.60164,-2.54771
E02000988,53.60076,-2.43492
E02000989,53.59965,-2.38807
E02000990,53.59393,-2.54017
E02000991,53.59332,-2.45337
E02000992,53.59165,-2.57952
E02000993,53.59359,-2.41303
E02000994,53.59187,-2.43901
E02000995,53.59033,-2.4736
E02000996,53.58742,-2.39035
E02000997,53.58563,-2.52214
E02000998,53.58332,-2.45118
E02000999,53.58303,-2.43407
E02001000,53.58165,-2.40818
E02001001,53.57778,-2.46072
E02001002,53.57557,-2.38666
E02001003,53.57192,-2.48035
E02001004,53.57034,-2.44775
E02001005,53.56355,-2.42191
E02001006,53.56375,-2.44778
E02001007,53.56255,-2.37026
E02001008,53.56128,-2.43695
E02001009,53.55974,-2.45945
E02001010,53.55489,-2.40156
E02001011,53.55374,-2.51158
E02001012,53.55287,-2.41962
E02001013,53.55203,-2.47204
E02001014,53.54751,-2.52573
E02001015,53.54599,-2.39639
E02001016,53.54385,-2.41705
E02001017,53.54112,-2.37243
E02001018,53.53657,-2.52644
E02001019,53.64493,-2.32084
E02001020,53.62878,-2.33229
E02001021,53.62065,-2.33752
E02001022,53.61139,-2.29304
E02001023,53.60775,-2.31249
E02001024,53.60567,-2.33218
E02001025,53.59993,-2.27174
E02001026,53.59447,-2.2852
E02001027,53.59601,-2.31568
E02001028,53.59006,-2.33069
E02001029,53.58463,-2.29471
E02001030,53.5782,-2.357
E02001031,53.57512,-2.29444
E02001032,53.57028,-2.33847
E02001033,53.5679,-2.31205
E02001034,53.56287,-2.33538
E02001035,53.56014,-2.28126
E02001036,53.55299,-2.32393
E02001037,53.5502,-2.30302
E02001038,53.54774,-2.29168
E02001039,53.54839,-2.27939
E02001040,53.54171,-2.27471
E02001041,53.53218,-2.27201
E02001042,53.52805,-2.2825
E02001043,53.52174,-2.28903
E02001044,53.5217,-2.26325
E02001045,53.53405,-2.22749
E02001046,53.52696,-2.21253
E02001047,53.52432,-2.18625
E02001048,53.52209,-2.24202
E02001049,53.51671,-2.17074
E02001050,53.51532,-2.21587
E02001051,53.51259,-2.19545
E02001052,53.51074,-2.23737
E02001053,53.50638,-2.20807
E02001055,53.49903,-2.17867
E02001056,53.48822,-2.17722
E02001059,53.47934,-2.19192
E02001061,53.47036,-2.16684
E02001062,53.46651,-2.22016
E02001063,53.46456,-2.24498
E02001064,53.46324,-2.19351
E02001065,53.46425,-2.16187
E02001066,53.45755,-2.21086
E02001067,53.4562,-2.17606
E02001068,53.45507,-2.24436
E02001069,53.45333,-2.23155
E02001070,53.45179,-2.21395
E02001072,53.45072,-2.2615
E02001073,53.44553,-2.27884
E02001074,53.44566,-2.24314
E02001075,53.44378,-2.18865
E02001076,53.44282,-2.21768
E02001077,53.43943,-2.26992
E02001078,53.43745,-2.19781
E02001079,53.43743,-2.23722
E02001080,53.43686,-2.21512
E02001081,53.43634,-2.27962
E02001082,53.43021,-2.23498
E02001083,53.42756,-2.24601
E02001084,53.42817,-2.22234
E02001085,53.42686,-2.20661
E02001086,53.42301,-2.25966
E02001087,53.4178,-2.23175
E02001088,53.41095,-2.28447
E02001089,53.40952,-2.22307
E02001090,53.40614,-2.25784
E02001091,53.40357,-2.30412
E02001092,53.39714,-2.28263
E02001093,53.39117,-2.25731
E02001094,53.38555,-2.26592
E02001095,53.38303,-2.28332
E02001096,53.37767,-2.24964
E02001097,53.3733,-2.2661
E02001098,53.58385,-2.10735
E02001099,53.58273,-2.0906
E02001100,53.57697,-2.09317
E02001101,53.57461,-2.13161
E02001102,53.56889,-2.10887
E02001103,53.56747,-2.00835
E02001104,53.56512,-2.07531
E02001105,53.56255,-2.131
E02001106,53.56076,-2.11657
E02001107,53.55311,-2.14296
E02001108,53.55225,-2.09293
E02001109,53.54956,-2.08164
E02001110,53.55068,-2.02795
E02001111,53.54784,-2.11306
E02001112,53.54708,-2.16236
E02001113,53.54645,-2.12796
E02001114,53.54395,-2.14484
E02001115,53.54236,-2.06751
E02001116,53.54068,-2.08693
E02001117,53.53842,-2.00553
E02001118,53.53784,-2.05505
E02001119,53.53618,-2.0979
E02001121,53.53118,-2.11344
E02001123,53.52976,-2.08184
E02001124,53.52759,-2.14101
E02001125,53.52743,-2.15567
E02001126,53.52405,-2.10816
E02001127,53.51848,-2.12691
E02001128,53.51516,-2.14394
E02001129,53.50871,-2.16305
E02001130,53.50606,-2.14235
E02001131,53.50144,-2.15979
E02001132,53.64748,-2.0979
E02001133,53.64529,-2.11993
E02001134,53.63401,-2.1095
E02001135,53.63378,-2.13378
E02001136,53.63179,-2.16267
E02001137,53.62999,-2.19776
E02001138,53.62351,-2.20414
E02001139,53.6225,-2.14427
E02001140,53.62162,-2.17914
E02001141,53.61688,-2.16447
E02001142,53.6109,-2.19676
E02001143,53.6094,-2.13928
E02001144,53.61084,-2.11751
E02001145,53.60858,-2.1029
E02001146,53.60685,-2.15597
E02001147,53.59487,-2.14999
E02001148,53.5926,-2.18002
E02001149,53.59157,-2.22526
E02001150,53.59126,-2.24233
E02001151,53.58604,-2.21098
E02001152,53.56076,-2.19576
E02001153,53.55795,-2.21523
E02001154,53.55018,-2.17941
E02001155,53.54867,-2.20555
E02001156,53.53851,-2.19172
E02001157,53.53535,-2.42501
E02001158,53.53077,-2.41247
E02001159,53.52783,-2.39285
E02001160,53.52468,-2.42537
E02001161,53.52164,-2.33384
E02001162,53.51888,-2.34244
E02001163,53.51853,-2.39527
E02001164,53.51352,-2.31143
E02001165,53.51336,-2.34952
E02001166,53.51235,-2.25497
E02001167,53.51082,-2.27931
E02001168,53.50585,-2.33523
E02001169,53.50474,-2.41582
E02001170,53.50444,-2.36283
E02001171,53.50301,-2.32067
E02001173,53.49696,-2.28218
E02001174,53.49759,-2.30803
E02001175,53.49121,-2.36665
E02001176,53.48955,-2.34291
E02001177,53.48795,-2.31323
E02001179,53.4864,-2.29656
E02001180,53.48695,-2.28353
E02001181,53.48007,-2.37104
E02001182,53.47972,-2.34854
E02001183,53.47824,-2.36092
E02001185,53.45146,-2.4155
E02001186,53.4296,-2.43809
E02001187,53.44509,-2.15452
E02001188,53.44376,-2.1651
E02001189,53.43217,-2.16131
E02001190,53.42979,-2.13449
E02001191,53.42743,-2.09409
E02001192,53.42698,-2.17839
E02001193,53.42071,-2.16296
E02001194,53.42131,-2.19177
E02001195,53.42066,-2.11552
E02001196,53.41553,-2.08014
E02001197,53.41427,-2.18047
E02001198,53.4143,-2.10484
E02001199,53.41333,-2.19946
E02001200,53.40895,-2.15518
E02001201,53.40553,-2.13591
E02001202,53.40273,-2.17058
E02001203,53.40304,-2.04831
E02001204,53.40085,-2.18551
E02001205,53.40038,-2.14417
E02001206,53.39549,-2.07228
E02001207,53.39286,-2.10929
E02001208,53.39322,-2.19788
E02001209,53.39453,-2.15921
E02001210,53.39333,-2.12591
E02001211,53.3935,-2.2351
E02001212,53.3907,-2.17208
E02001213,53.38781,-2.14018
E02001214,53.3876,-2.22174
E02001215,53.38745,-2.0627
E02001216,53.38198,-2.19401
E02001217,53.38223,-2.11917
E02001218,53.37741,-2.16762
E02001219,53.37362,-2.13154
E02001220,53.37271,-2.20207
E02001221,53.37134,-2.11438
E02001222,53.37194,-2.22986
E02001223,53.36894,-2.15564
E02001224,53.3662,-2.07421
E02001225,53.36548,-2.18936
E02001226,53.36615,-2.21996
E02001227,53.36044,-2.1788
E02001228,53.35256,-2.16293
E02001229,53.51823,-2.04035
E02001230,53.50649,-2.09011
E02001231,53.5031,-2.02867
E02001232,53.4985,-2.07444
E02001233,53.49798,-2.10769
E02001234,53.49812,-2.09088
E02001235,53.49003,-2.07929
E02001236,53.48949,-2.05994
E02001237,53.48843,-2.03827
E02001238,53.48548,-2.13635
E02001239,53.48511,-2.15052
E02001240,53.4838,-2.16443
E02001241,53.4839,-2.10634
E02001242,53.47633,-2.13548
E02001243,53.47867,-2.04689
E02001244,53.47606,-2.067
E02001245,53.47602,-2.09049
E02001246,53.47198,-2.075
E02001247,53.46847,-2.11774
E02001248,53.46148,-2.07618
E02001249,53.45865,-2.11112
E02001250,53.4565,-2.0602
E02001251,53.45897,-2.00236
E02001252,53.45347,-2.147
E02001253,53.45372,-2.12103
E02001254,53.45183,-2.10342
E02001255,53.44949,-2.03027
E02001256,53.44785,-2.07469
E02001257,53.44281,-2.10461
E02001258,53.4389,-2.07472
E02001259,53.46104,-2.26538
E02001260,53.45731,-2.35061
E02001261,53.45527,-2.29986
E02001262,53.45434,-2.27632
E02001263,53.45364,-2.37843
E02001264,53.45091,-2.32408
E02001265,53.44986,-2.39374
E02001266,53.44859,-2.33215
E02001267,53.44787,-2.35072
E02001268,53.44665,-2.36567
E02001269,53.44768,-2.30496
E02001270,53.4287,-2.32673
E02001271,53.42822,-2.34995
E02001272,53.42115,-2.30493
E02001273,53.42118,-2.31978
E02001274,53.41941,-2.34481
E02001275,53.41679,-2.43114
E02001276,53.41531,-2.29811
E02001277,53.40897,-2.36046
E02001278,53.4077,-2.34184
E02001279,53.40654,-2.32777
E02001280,53.39477,-2.31081
E02001281,53.39462,-2.32825
E02001282,53.3943,-2.34747
E02001283,53.39024,-2.36445
E02001284,53.37916,-2.33693
E02001285,53.37598,-2.35887
E02001286,53.37048,-2.31605
E02001287,53.59064,-2.6746
E02001288,53.58464,-2.65551
E02001289,53.57257,-2.69265
E02001290,53.5716,-2.5919
E02001291,53.55959,-2.65292
E02001292,53.55784,-2.63165
E02001293,53.5557,-2.60369
E02001294,53.55236,-2.64355
E02001295,53.54692,-2.61918
E02001296,53.54415,-2.66793
E02001297,53.54396,-2.68517
E02001298,53.5427,-2.60472
E02001299,53.53515,-2.57683
E02001300,53.53518,-2.6717
E02001301,53.53498,-2.64894
E02001302,53.53221,-2.56626
E02001303,53.53143,-2.49352
E02001304,53.53086,-2.70902
E02001305,53.52512,-2.54662
E02001306,53.52391,-2.64555
E02001307,53.52211,-2.66839
E02001308,53.52296,-2.48175
E02001309,53.52155,-2.50356
E02001310,53.52194,-2.60325
E02001311,53.51555,-2.46255
E02001312,53.51058,-2.58293
E02001313,53.51069,-2.5281
E02001314,53.50709,-2.45913
E02001315,53.50358,-2.44683
E02001316,53.501,-2.5188
E02001317,53.49981,-2.50061
E02001318,53.49959,-2.64824
E02001319,53.49821,-2.53922
E02001320,53.49134,-2.49863
E02001321,53.49006,-2.62601
E02001322,53.48908,-2.64346
E02001323,53.48829,-2.52214
E02001324,53.47735,-2.59865
E02001325,53.47508,-2.5778
E02001326,53.47357,-2.55809
E02001327,53.49278,-2.87829
E02001328,53.49413,-2.89438
E02001329,53.47929,-2.88106
E02001330,53.47813,-2.90327
E02001331,53.47146,-2.87407
E02001332,53.43389,-2.86078
E02001333,53.42472,-2.80285
E02001334,53.42353,-2.86023
E02001335,53.42408,-2.78864
E02001336,53.42366,-2.84189
E02001337,53.41892,-2.8299
E02001338,53.41566,-2.85725
E02001339,53.41252,-2.79517
E02001340,53.41104,-2.87743
E02001341,53.40669,-2.82868
E02001342,53.407,-2.84819
E02001343,53.3946,-2.81315
E02001344,53.37079,-2.84747
E02001345,53.36623,-2.83447
E02001346,53.35859,-2.83177
E02001347,53.46829,-2.92644
E02001348,53.46709,-2.953
E02001349,53.46186,-2.96579
E02001350,53.45293,-2.90245
E02001351,53.45293,-2.92759
E02001352,53.45272,-2.96304
E02001353,53.45142,-2.88134
E02001354,53.44747,-2.94201
E02001355,53.4446,-2.96179
E02001356,53.44337,-2.9155
E02001357,53.44272,-2.93188
E02001358,53.44119,-2.9691
E02001359,53.43707,-2.8918
E02001360,53.43648,-2.97876
E02001361,53.43454,-2.94667
E02001362,53.43384,-2.92057
E02001363,53.43073,-2.87698
E02001364,53.42878,-2.96288
E02001365,53.42764,-2.95026
E02001366,53.42684,-2.93107
E02001367,53.42728,-2.90206
E02001368,53.42395,-2.98514
E02001369,53.41991,-2.97116
E02001370,53.42035,-2.95416
E02001371,53.41915,-2.87339
E02001372,53.41914,-2.88856
E02001373,53.41698,-2.91876
E02001374,53.4143,-2.93925
E02001375,53.41473,-2.90869
E02001376,53.41301,-2.94995
E02001377,53.40568,-2.95738
E02001378,53.40491,-2.91353
E02001380,53.40343,-2.89802
E02001381,53.39997,-2.93465
E02001382,53.40011,-2.88583
E02001383,53.39744,-2.96892
E02001384,53.39421,-2.9314
E02001385,53.39431,-2.95121
E02001386,53.393,-2.86139
E02001387,53.3906,-2.90489
E02001388,53.38881,-2.91938
E02001389,53.38853,-2.95301
E02001390,53.38758,-2.96733
E02001391,53.38698,-2.83799
E02001392,53.3864,-2.86932
E02001393,53.38388,-2.8897
E02001394,53.38134,-2.9331
E02001395,53.38097,-2.91381
E02001396,53.37938,-2.96201
E02001397,53.37603,-2.86406
E02001398,53.37529,-2.94339
E02001399,53.36905,-2.91147
E02001400,53.36561,-2.89358
E02001401,53.36205,-2.85883
E02001402,53.36186,-2.91608
E02001403,53.35636,-2.89972
E02001404,53.34644,-2.86299
E02001405,53.34248,-2.83525
E02001406,53.50354,-2.78622
E02001407,53.49551,-2.70985
E02001408,53.49215,-2.67089
E02001409,53.47263,-2.72704
E02001410,53.4698,-2.65562
E02001411,53.46714,-2.6778
E02001412,53.46331,-2.75614
E02001413,53.46365,-2.70765
E02001414,53.45834,-2.77632
E02001415,53.45872,-2.63821
E02001416,53.45319,-2.69938
E02001417,53.45293,-2.74739
E02001418,53.45244,-2.64628
E02001419,53.4526,-2.72125
E02001420,53.44974,-2.62422
E02001421,53.4501,-2.76015
E02001422,53.44607,-2.69272
E02001423,53.43621,-2.77835
E02001425,53.43,-2.71523
E02001426,53.41972,-2.76918
E02001427,53.41927,-2.71757
E02001428,53.41129,-2.76158
E02001429,53.67314,-2.95419
E02001430,53.66464,-2.96478
E02001431,53.65809,-2.97983
E02001432,53.65132,-2.99936
E02001433,53.64847,-2.96846
E02001434,53.64443,-2.98121
E02001435,53.63966,-3.00281
E02001436,53.63396,-2.9874
E02001437,53.63292,-3.01855
E02001438,53.61933,-3.01403
E02001439,53.60213,-3.03191
E02001440,53.59786,-3.04567
E02001441,53.56319,-3.07269
E02001442,53.56067,-3.05878
E02001443,53.55019,-3.07498
E02001444,53.55064,-3.05452
E02001445,53.52493,-2.949
E02001446,53.5186,-2.93147
E02001447,53.5102,-2.93303
E02001448,53.50686,-2.9486
E02001449,53.49834,-3.00809
E02001450,53.49235,-3.03677
E02001451,53.49127,-2.97618
E02001452,53.48716,-2.99636
E02001453,53.48751,-3.0163
E02001454,53.484,-2.92604
E02001455,53.48547,-2.95251
E02001456,53.4831,-3.03597
E02001457,53.48366,-2.97165
E02001458,53.47896,-3.02618
E02001459,53.47696,-2.99806
E02001460,53.47006,-3.01539
E02001461,53.47094,-2.98656
E02001462,53.46326,-3.00468
E02001463,53.46316,-2.97739
E02001464,53.45933,-2.99618
E02001465,53.44931,-2.99308
E02001466,53.44832,-2.98015
E02001467,53.43577,-3.04463
E02001468,53.42749,-3.03811
E02001469,53.4253,-3.06566
E02001470,53.42544,-3.05365
E02001471,53.41922,-3.03284
E02001472,53.41674,-3.09623
E02001473,53.41701,-3.04742
E02001474,53.41239,-3.02483
E02001475,53.40598,-3.10058
E02001476,53.40877,-3.04076
E02001477,53.40218,-3.0684
E02001478,53.40118,-3.11389
E02001479,53.40064,-3.1424
E02001480,53.3953,-3.17567
E02001481,53.3954,-3.05869
E02001482,53.39199,-3.02997
E02001483,53.3907,-3.11779
E02001484,53.388,-3.09924
E02001485,53.3852,-3.08163
E02001486,53.38502,-3.04861
E02001487,53.38197,-3.02569
E02001488,53.37863,-3.0362
E02001489,53.37721,-3.12031
E02001490,53.37508,-3.0635
E02001491,53.37469,-3.08585
E02001492,53.37325,-3.17957
E02001493,53.37278,-3.01305
E02001494,53.37003,-3.1615
E02001495,53.36945,-3.02273
E02001496,53.36903,-3.05018
E02001497,53.36177,-2.99964
E02001498,53.36077,-3.02028
E02001499,53.35371,-3.11401
E02001500,53.35088,-3.09359
E02001501,53.34973,-3.01845
E02001502,53.34951,-2.99277
E02001503,53.335,-3.101
E02001504,53.33519,-3.00437
E02001505,53.32979,-2.98252
E02001506,53.32454,-3.09035
E02001507,53.31668,-2.98263
E02001508,53.31246,-2.96897
E02001509,53.5998,-1.45902
E02001510,53.59571,-1.44643
E02001511,53.59003,-1.40965
E02001512,53.58733,-1.50498
E02001513,53.58374,-1.53282
E02001514,53.58091,-1.37888
E02001515,53.58081,-1.47525
E02001516,53.57136,-1.41372
E02001517,53.56509,-1.4563
E02001518,53.56334,-1.48495
E02001519,53.56266,-1.43694
E02001520,53.55945,-1.50955
E02001521,53.5502,-1.48861
E02001522,53.54688,-1.31248
E02001523,53.54697,-1.44389
E02001524,53.54627,-1.57177
E02001525,53.54471,-1.47406
E02001526,53.54241,-1.45193
E02001527,53.54187,-1.52083
E02001528,53.53734,-1.37493
E02001529,53.53269,-1.46465
E02001530,53.53176,-1.3061
E02001531,53.52706,-1.4092
E02001532,53.52285,-1.63142
E02001533,53.51932,-1.31998
E02001534,53.51903,-1.39876
E02001535,53.51199,-1.58894
E02001536,53.50272,-1.4754
E02001537,53.50219,-1.42356
E02001538,53.5015,-1.44451
E02001539,53.63034,-0.94949
E02001540,53.61656,-1.15847
E02001541,53.61129,-0.95997
E02001542,53.59776,-1.02596
E02001543,53.58716,-1.19062
E02001544,53.57777,-1.01813
E02001545,53.56618,-1.0675
E02001546,53.57223,-0.99908
E02001547,53.56623,-1.19367
E02001548,53.55326,-1.14605
E02001549,53.55206,-1.06743
E02001550,53.54467,-1.16317
E02001551,53.53878,-1.14882
E02001552,53.53839,-1.05766
E02001553,53.5381,-1.10368
E02001554,53.53517,-1.17106
E02001555,53.53163,-1.04887
E02001556,53.52941,-1.09877
E02001557,53.52616,-1.1178
E02001558,53.52023,-1.26081
E02001559,53.5203,-1.16991
E02001560,53.51899,-1.13127
E02001561,53.51135,-1.14833
E02001562,53.50942,-1.07265
E02001563,53.504,-1.08278
E02001564,53.50182,-1.01817
E02001565,53.50443,-1.08961
E02001566,53.50015,-1.1442
E02001567,53.4998,-1.16254
E02001568,53.49749,-1.27167
E02001569,53.49747,-1.29205
E02001570,53.48789,-1.24485
E02001571,53.49506,-1.18225
E02001572,53.48086,-1.18884
E02001573,53.47965,-1.2391
E02001574,53.47491,-1.06063
E02001575,53.47504,-1.07848
E02001576,53.44081,-1.01945
E02001577,53.43538,-1.11007
E02001578,53.50712,-1.36733
E02001579,53.49779,-1.3431
E02001580,53.48782,-1.31524
E02001581,53.47826,-1.31361
E02001582,53.47114,-1.35113
E02001583,53.46705,-1.32824
E02001584,53.46092,-1.43136
E02001585,53.45805,-1.33994
E02001586,53.45206,-1.37724
E02001587,53.44746,-1.29994
E02001588,53.44468,-1.39387
E02001589,53.43464,-1.27171
E02001590,53.43584,-1.3208
E02001591,53.43474,-1.33585
E02001592,53.43452,-1.39841
E02001593,53.4313,-1.37932
E02001594,53.42941,-1.35022
E02001595,53.42743,-1.21988
E02001596,53.42668,-1.27973
E02001597,53.42357,-1.19526
E02001598,53.42176,-1.32083
E02001600,53.41747,-1.33855
E02001602,53.40497,-1.36949
E02001603,53.39316,-1.25912
E02001604,53.38552,-1.35976
E02001605,53.37679,-1.21945
E02001606,53.36525,-1.20746
E02001607,53.36425,-1.31085
E02001608,53.35514,-1.30539
E02001609,53.35254,-1.21631
E02001610,53.34016,-1.26206
E02001611,53.47985,-1.59884
E02001612,53.47556,-1.57618
E02001613,53.47023,-1.49109
E02001614,53.46311,-1.47239
E02001615,53.44191,-1.49295
E02001616,53.43573,-1.46451
E02001617,53.43425,-1.44447
E02001618,53.43185,-1.53808
E02001619,53.43036,-1.4853
E02001620,53.42713,-1.44674
E02001621,53.42442,-1.46267
E02001622,53.41961,-1.48958
E02001623,53.41789,-1.44864
E02001624,53.41603,-1.42671
E02001625,53.41666,-1.47263
E02001626,53.41138,-1.51143
E02001627,53.40946,-1.50269
E02001628,53.41241,-1.39664
E02001629,53.406,-1.47149
E02001630,53.40539,-1.45428
E02001631,53.40426,-1.51371
E02001632,53.39781,-1.4559
E02001633,53.39622,-1.54198
E02001634,53.39428,-1.50289
E02001635,53.39356,-1.52637
E02001636,53.38961,-1.48791
E02001637,53.3887,-1.41873
E02001638,53.3862,-1.50205
E02001639,53.38322,-1.51045
E02001640,53.38233,-1.4985
E02001642,53.38016,-1.40176
E02001643,53.37873,-1.52803
E02001646,53.37189,-1.49705
E02001647,53.37092,-1.39159
E02001648,53.37039,-1.52136
E02001649,53.36919,-1.4244
E02001650,53.36999,-1.48076
E02001651,53.36874,-1.55213
E02001652,53.36892,-1.47171
E02001653,53.36443,-1.45252
E02001654,53.3621,-1.36077
E02001655,53.36293,-1.40428
E02001656,53.36253,-1.50163
E02001657,53.3618,-1.51301
E02001658,53.35966,-1.43976
E02001659,53.35876,-1.37731
E02001660,53.35855,-1.48789
E02001661,53.35814,-1.45957
E02001662,53.35708,-1.41789
E02001663,53.35406,-1.47411
E02001664,53.35109,-1.43158
E02001665,53.34955,-1.51403
E02001666,53.34839,-1.34618
E02001669,53.34398,-1.48154
E02001670,53.34288,-1.44431
E02001671,53.34262,-1.37353
E02001672,53.3426,-1.42118
E02001673,53.34017,-1.33491
E02001674,53.34126,-1.46705
E02001675,53.33266,-1.35144
E02001676,53.33255,-1.49196
E02001678,53.32404,-1.53598
E02001679,53.32417,-1.48638
E02001680,53.32172,-1.46884
E02001681,53.31916,-1.51839
E02001682,54.97098,-1.75362
E02001683,54.96458,-1.78706
E02001684,54.95523,-1.55443
E02001685,54.95578,-1.72003
E02001686,54.9595,-1.72541
E02001688,54.9543,-1.63473
E02001689,54.95353,-1.61265
E02001690,54.94941,-1.6802
E02001691,54.94863,-1.60714
E02001692,54.94824,-1.58591
E02001693,54.94696,-1.57
E02001694,54.94668,-1.64543
E02001695,54.94711,-1.53116
E02001696,54.94378,-1.54616
E02001697,54.93798,-1.59185
E02001698,54.93745,-1.68568
